 0.00793650793651,1
 0.00662251655629,1
 0.0106382978723,1
 0.00769230769231,1
 0.00952380952381,1
 0.00689655172414,1
 0.037037037037,1
 0.00862068965517,1
 0.00854700854701,1
 0.010752688172,1
 0.0217391304348,1
 0.00833333333333,1
 0.0078125,1
 0.00684931506849,1
 0.0235294117647,1
 0.00787401574803,1
 0.0102040816327,1
 0.00709219858156,1
 0.0240963855422,1
 0.00724637681159,1
 0.0222222222222,1
 0.00806451612903,1
 0.00719424460432,1
 0.0227272727273,1
 0.00943396226415,1
 0.00666666666667,2
 0.00925925925926,4
 0.008,1
 0.00847457627119,1
 0.00763358778626,2
 0.00970873786408,4
 0.00990099009901,1
 0.010101010101,2
 0.0375,3
 0.00757575757576,1
 0.00714285714286,3
 0.0641025641026,2
 0.0077519379845,3
 0.00680272108844,1
 0.00675675675676,1
 0.00869565217391,1
 0.0232558139535,1
 0.00900900900901,1
 0.0506329113924,2
 0.00746268656716,1
 0.00653594771242,1
 0.00729927007299,2
 0.00813008130081,2
 0.0103092783505,1
 0.01,1
 0.12987012987,3
 0.00704225352113,1
 0.0105263157895,1
 0.00735294117647,4
 0.021978021978,3
 0.00980392156863,1
 0.00694444444444,1
 0.0224719101124,4
 0.00917431192661,3
 0.00877192982456,1
 0.00699300699301,1
 0.00892857142857,1
 0.0229885057471,1
 0.00826446280992,1
 0.00840336134454,1
 0.0238095238095,1
 0.00751879699248,1
 0.0243902439024,1
 0.00934579439252,1
 0.0104166666667,3
 0.00740740740741,2
 0.00961538461538,1
 0.00657894736842,1
 0.00819672131148,3
 0.00671140939597,1
 0.00909090909091,3
 0.00884955752212,1
